comunidades_y_ciudades_autónomas;año;precio_m2;salario_mensual_joven;superficie_util;metros_posibles;diferencia_m2
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 46 y 75 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 76 y 105 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Entre 106 y 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
01 Andalucia;2023;2078;2011.46;Más de 150 m2;0.97;0.97
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Total;1.42;1.42
02 Aragon;2023;1417;2011.46;Menos de 46 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Menos de 46 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Menos de 46 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Menos de 46 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 46 y 75 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 76 y 105 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Entre 106 y 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
02 Aragon;2023;1417;2011.46;Más de 150 m2;1.42;1.42
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Total;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Menos de 46 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Menos de 46 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Menos de 46 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Menos de 46 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Menos de 46 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 46 y 75 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 76 y 105 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Entre 106 y 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
03 Asturias, Principado De;2023;1371;2011.46;Más de 150 m2;1.47;1.47
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Total;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Menos de 46 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Menos de 46 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Menos de 46 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Menos de 46 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Menos de 46 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 46 y 75 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 76 y 105 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Entre 106 y 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
04 Balears, Illes;2023;4083;2011.46;Más de 150 m2;0.49;0.49
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Total;0.83;0.83
05 Canarias;2023;2432;2011.46;Menos de 46 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Menos de 46 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Menos de 46 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Menos de 46 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Menos de 46 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 46 y 75 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 76 y 105 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Entre 106 y 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
05 Canarias;2023;2432;2011.46;Más de 150 m2;0.83;0.83
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Total;1.28;1.28
06 Cantabria;2023;1572;2011.46;Menos de 46 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Menos de 46 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Menos de 46 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Menos de 46 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Menos de 46 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Menos de 46 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 46 y 75 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 76 y 105 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Entre 106 y 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
06 Cantabria;2023;1572;2011.46;Más de 150 m2;1.28;1.28
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Total;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Menos de 46 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Menos de 46 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Menos de 46 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Menos de 46 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Menos de 46 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 46 y 75 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 76 y 105 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Entre 106 y 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
07 Castilla Y Leon;2023;1176;2011.46;Más de 150 m2;1.71;1.71
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Total;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Menos de 46 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Menos de 46 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Menos de 46 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Menos de 46 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Menos de 46 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 46 y 75 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 76 y 105 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Entre 106 y 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
08 Castilla-La Mancha;2023;917;2011.46;Más de 150 m2;2.19;2.19
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Total;0.86;0.86
09 Cataluna;2023;2339;2011.46;Menos de 46 m2;0.86;0.86
09 Cataluna;2023;2339;2011.46;Menos de 46 m2;0.86;0.86
09 Cataluna;2023;2339;2011.46;Menos de 46 m2;0.86;0.86
09 Cataluna;2023;2339;2011.46;Menos de 46 m2;0.86;0.86
09 Cataluna;2023;2339;2011.46;Menos de 46 m2;0.86;0.86
09 Cataluna;2023;2339;2011.46;Menos de 46 m2;0.86;0.86
09 Cataluna;2023;2339;2011.46;Entre 46 y 75 m2;0.86;0.86
