comunidades_y_ciudades_autónomas,superficie_util,tamaño_hogar,año,total,estimado
02 Aragon,Total,3 personas,2019,109.4,False
02 Aragon,Total,3 personas,2018,109.8,False
02 Aragon,Total,3 personas,2017,110.2,False
02 Aragon,Total,3 personas,2016,110.7,False
02 Aragon,Total,3 personas,2015,111.4,False
02 Aragon,Total,3 personas,2014,112.1,False
02 Aragon,Total,3 personas,2013,112.7,False
02 Aragon,Total,4 personas,2020,87.0,False
02 Aragon,Total,4 personas,2019,87.6,False
02 Aragon,Total,4 personas,2018,87.7,False
02 Aragon,Total,4 personas,2017,88.3,False
02 Aragon,Total,4 personas,2016,88.2,False
02 Aragon,Total,4 personas,2015,88.4,False
02 Aragon,Total,4 personas,2014,88.6,False
02 Aragon,Total,4 personas,2013,89.5,False
02 Aragon,Total,5 personas,2020,16.0,False
02 Aragon,Total,5 personas,2019,17.5,False
02 Aragon,Total,5 personas,2018,17.5,False
02 Aragon,Total,5 personas,2017,19.8,False
02 Aragon,Total,5 personas,2016,20.5,False
02 Aragon,Total,5 personas,2015,19.2,False
02 Aragon,Total,5 personas,2014,19.0,False
02 Aragon,Total,5 personas,2013,21.1,False
02 Aragon,Total,6 personas,2020,6.8,False
02 Aragon,Total,6 personas,2019,5.6,False
02 Aragon,Total,6 personas,2018,5.6,False
02 Aragon,Total,6 personas,2017,1.9,False
02 Aragon,Total,6 personas,2016,2.2,False
02 Aragon,Total,6 personas,2015,4.0,False
02 Aragon,Total,6 personas,2014,4.9,False
02 Aragon,Total,6 personas,2013,2.7,False
02 Aragon,Total,7 personas,2020,0.9,False
02 Aragon,Total,7 personas,2019,0.3,False
02 Aragon,Total,7 personas,2018,0.8,False
02 Aragon,Total,7 personas,2017,1.3,False
02 Aragon,Total,7 personas,2016,0.2,False
02 Aragon,Total,7 personas,2015,1.0,False
02 Aragon,Total,7 personas,2014,0.6,False
02 Aragon,Total,7 personas,2013,0.9,False
02 Aragon,Total,8 personas o más,2020,1.3,False
02 Aragon,Total,8 personas o más,2019,1.2,False
02 Aragon,Total,8 personas o más,2017,0.5,False
02 Aragon,Total,8 personas o más,2016,0.7,False
02 Aragon,Total,8 personas o más,2014,0.2,False
02 Aragon,Total,8 personas o más,2013,0.8,False
02 Aragon,Menos de 46 m2,Total,2020,15.8,False
02 Aragon,Menos de 46 m2,Total,2019,12.1,False
02 Aragon,Menos de 46 m2,Total,2018,12.6,False
02 Aragon,Menos de 46 m2,Total,2017,16.0,False
02 Aragon,Menos de 46 m2,Total,2016,11.1,False
02 Aragon,Menos de 46 m2,Total,2015,10.2,False
02 Aragon,Menos de 46 m2,Total,2014,16.6,False
02 Aragon,Menos de 46 m2,Total,2013,10.5,False
02 Aragon,Menos de 46 m2,1 persona,2020,8.7,False
02 Aragon,Menos de 46 m2,1 persona,2019,6.7,False
02 Aragon,Menos de 46 m2,1 persona,2018,7.7,False
02 Aragon,Menos de 46 m2,1 persona,2017,6.4,False
02 Aragon,Menos de 46 m2,1 persona,2016,7.2,False
02 Aragon,Menos de 46 m2,1 persona,2015,7.8,False
02 Aragon,Menos de 46 m2,1 persona,2014,8.8,False
02 Aragon,Menos de 46 m2,1 persona,2013,5.8,False
02 Aragon,Menos de 46 m2,2 personas,2020,6.9,False
02 Aragon,Menos de 46 m2,2 personas,2019,3.9,False
02 Aragon,Menos de 46 m2,2 personas,2018,3.3,False
02 Aragon,Menos de 46 m2,2 personas,2017,7.1,False
02 Aragon,Menos de 46 m2,2 personas,2016,1.6,False
02 Aragon,Menos de 46 m2,2 personas,2015,1.6,False
02 Aragon,Menos de 46 m2,2 personas,2014,5.4,False
02 Aragon,Menos de 46 m2,2 personas,2013,2.5,False
02 Aragon,Menos de 46 m2,3 personas,2020,0.2,False
02 Aragon,Menos de 46 m2,3 personas,2019,0.7,False
02 Aragon,Menos de 46 m2,3 personas,2018,1.0,False
02 Aragon,Menos de 46 m2,3 personas,2017,1.5,False
02 Aragon,Menos de 46 m2,3 personas,2016,1.8,False
02 Aragon,Menos de 46 m2,3 personas,2015,0.7,False
02 Aragon,Menos de 46 m2,3 personas,2014,1.8,False
02 Aragon,Menos de 46 m2,3 personas,2013,1.5,False
02 Aragon,Menos de 46 m2,4 personas,2019,0.3,False
02 Aragon,Menos de 46 m2,4 personas,2018,0.6,False
02 Aragon,Menos de 46 m2,4 personas,2017,0.9,False
02 Aragon,Menos de 46 m2,4 personas,2016,0.4,False
02 Aragon,Menos de 46 m2,4 personas,2014,0.6,False
02 Aragon,Menos de 46 m2,4 personas,2013,0.7,False
02 Aragon,Menos de 46 m2,5 personas,2019,0.5,False
02 Aragon,Entre 46 y 75 m2,Total,2020,193.7,False
02 Aragon,Entre 46 y 75 m2,Total,2019,199.0,False
02 Aragon,Entre 46 y 75 m2,Total,2018,180.5,False
02 Aragon,Entre 46 y 75 m2,Total,2017,197.9,False
02 Aragon,Entre 46 y 75 m2,Total,2016,174.3,False
02 Aragon,Entre 46 y 75 m2,Total,2015,161.7,False
02 Aragon,Entre 46 y 75 m2,Total,2014,168.7,False
02 Aragon,Entre 46 y 75 m2,Total,2013,193.7,False
02 Aragon,Entre 46 y 75 m2,1 persona,2020,68.0,False
02 Aragon,Entre 46 y 75 m2,1 persona,2019,69.8,False
02 Aragon,Entre 46 y 75 m2,1 persona,2018,64.8,False
02 Aragon,Entre 46 y 75 m2,1 persona,2017,67.8,False
02 Aragon,Entre 46 y 75 m2,1 persona,2016,63.2,False
02 Aragon,Entre 46 y 75 m2,1 persona,2015,61.0,False
02 Aragon,Entre 46 y 75 m2,1 persona,2014,59.7,False
02 Aragon,Entre 46 y 75 m2,1 persona,2013,60.9,False
02 Aragon,Entre 46 y 75 m2,2 personas,2020,63.4,False
02 Aragon,Entre 46 y 75 m2,2 personas,2019,65.1,False
02 Aragon,Entre 46 y 75 m2,2 personas,2018,57.0,False
02 Aragon,Entre 46 y 75 m2,2 personas,2017,64.7,False
02 Aragon,Entre 46 y 75 m2,2 personas,2016,54.7,False
02 Aragon,Entre 46 y 75 m2,2 personas,2015,51.1,False
02 Aragon,Entre 46 y 75 m2,2 personas,2014,56.5,False
02 Aragon,Entre 46 y 75 m2,2 personas,2013,64.2,False
02 Aragon,Entre 46 y 75 m2,3 personas,2020,36.1,False
02 Aragon,Entre 46 y 75 m2,3 personas,2019,33.8,False
02 Aragon,Entre 46 y 75 m2,3 personas,2018,31.4,False
02 Aragon,Entre 46 y 75 m2,3 personas,2017,35.5,False
02 Aragon,Entre 46 y 75 m2,3 personas,2016,28.6,False
02 Aragon,Entre 46 y 75 m2,3 personas,2015,25.3,False
02 Aragon,Entre 46 y 75 m2,3 personas,2014,29.3,False
02 Aragon,Entre 46 y 75 m2,3 personas,2013,35.7,False
02 Aragon,Entre 46 y 75 m2,4 personas,2020,21.1,False
02 Aragon,Entre 46 y 75 m2,4 personas,2019,24.0,False
02 Aragon,Entre 46 y 75 m2,4 personas,2018,22.0,False
02 Aragon,Entre 46 y 75 m2,4 personas,2017,23.5,False
02 Aragon,Entre 46 y 75 m2,4 personas,2016,21.4,False
02 Aragon,Entre 46 y 75 m2,4 personas,2015,18.7,False
02 Aragon,Entre 46 y 75 m2,4 personas,2014,17.2,False
02 Aragon,Entre 46 y 75 m2,4 personas,2013,25.0,False
02 Aragon,Entre 46 y 75 m2,5 personas,2020,2.3,False
02 Aragon,Entre 46 y 75 m2,5 personas,2019,3.8,False
02 Aragon,Entre 46 y 75 m2,5 personas,2018,4.3,False
02 Aragon,Entre 46 y 75 m2,5 personas,2017,5.9,False
02 Aragon,Entre 46 y 75 m2,5 personas,2016,5.8,False
02 Aragon,Entre 46 y 75 m2,5 personas,2015,4.3,False
02 Aragon,Entre 46 y 75 m2,5 personas,2014,5.3,False
02 Aragon,Entre 46 y 75 m2,5 personas,2013,7.2,False
02 Aragon,Entre 46 y 75 m2,6 personas,2020,2.2,False
02 Aragon,Entre 46 y 75 m2,6 personas,2019,2.3,False
02 Aragon,Entre 46 y 75 m2,6 personas,2018,0.4,False
02 Aragon,Entre 46 y 75 m2,6 personas,2017,0.4,False
02 Aragon,Entre 46 y 75 m2,6 personas,2016,0.4,False
02 Aragon,Entre 46 y 75 m2,6 personas,2015,0.8,False
02 Aragon,Entre 46 y 75 m2,6 personas,2014,0.4,False
02 Aragon,Entre 46 y 75 m2,6 personas,2013,0.4,False
02 Aragon,Entre 46 y 75 m2,7 personas,2020,0.5,False
02 Aragon,Entre 46 y 75 m2,7 personas,2019,0.1,False
02 Aragon,Entre 46 y 75 m2,7 personas,2018,0.6,False
02 Aragon,Entre 46 y 75 m2,7 personas,2017,0.1,False
02 Aragon,Entre 46 y 75 m2,7 personas,2016,0.1,False
02 Aragon,Entre 46 y 75 m2,7 personas,2015,0.4,False
02 Aragon,Entre 46 y 75 m2,7 personas,2014,0.3,False
02 Aragon,Entre 46 y 75 m2,8 personas o más,2013,0.3,False
02 Aragon,Entre 76 y 105 m2,Total,2020,177.8,False
02 Aragon,Entre 76 y 105 m2,Total,2019,187.5,False
02 Aragon,Entre 76 y 105 m2,Total,2018,201.2,False
02 Aragon,Entre 76 y 105 m2,Total,2017,192.3,False
02 Aragon,Entre 76 y 105 m2,Total,2016,218.1,False
02 Aragon,Entre 76 y 105 m2,Total,2015,236.0,False
02 Aragon,Entre 76 y 105 m2,Total,2014,217.1,False
02 Aragon,Entre 76 y 105 m2,Total,2013,211.4,False
02 Aragon,Entre 76 y 105 m2,1 persona,2020,46.6,False
02 Aragon,Entre 76 y 105 m2,1 persona,2019,41.8,False
02 Aragon,Entre 76 y 105 m2,1 persona,2018,46.2,False
02 Aragon,Entre 76 y 105 m2,1 persona,2017,41.1,False
02 Aragon,Entre 76 y 105 m2,1 persona,2016,48.5,False
02 Aragon,Entre 76 y 105 m2,1 persona,2015,54.2,False
02 Aragon,Entre 76 y 105 m2,1 persona,2014,46.8,False
02 Aragon,Entre 76 y 105 m2,1 persona,2013,51.0,False
02 Aragon,Entre 76 y 105 m2,2 personas,2020,48.5,False
02 Aragon,Entre 76 y 105 m2,2 personas,2019,55.9,False
02 Aragon,Entre 76 y 105 m2,2 personas,2018,62.8,False
02 Aragon,Entre 76 y 105 m2,2 personas,2017,57.5,False
02 Aragon,Entre 76 y 105 m2,2 personas,2016,69.1,False
02 Aragon,Entre 76 y 105 m2,2 personas,2015,72.9,False
02 Aragon,Entre 76 y 105 m2,2 personas,2014,62.9,False
02 Aragon,Entre 76 y 105 m2,2 personas,2013,65.7,False
02 Aragon,Entre 76 y 105 m2,3 personas,2020,42.0,False
02 Aragon,Entre 76 y 105 m2,3 personas,2019,42.2,False
02 Aragon,Entre 76 y 105 m2,3 personas,2018,46.8,False
02 Aragon,Entre 76 y 105 m2,3 personas,2017,47.4,False
02 Aragon,Entre 76 y 105 m2,3 personas,2016,50.8,False
02 Aragon,Entre 76 y 105 m2,3 personas,2015,57.1,False
02 Aragon,Entre 76 y 105 m2,3 personas,2014,50.1,False
02 Aragon,Entre 76 y 105 m2,3 personas,2013,45.2,False
02 Aragon,Entre 76 y 105 m2,4 personas,2020,31.7,False
02 Aragon,Entre 76 y 105 m2,4 personas,2019,37.6,False
02 Aragon,Entre 76 y 105 m2,4 personas,2018,35.8,False
02 Aragon,Entre 76 y 105 m2,4 personas,2017,38.1,False
02 Aragon,Entre 76 y 105 m2,4 personas,2016,41.3,False
02 Aragon,Entre 76 y 105 m2,4 personas,2015,42.0,False
02 Aragon,Entre 76 y 105 m2,4 personas,2014,47.2,False
02 Aragon,Entre 76 y 105 m2,4 personas,2013,41.0,False
02 Aragon,Entre 76 y 105 m2,5 personas,2020,6.6,False
02 Aragon,Entre 76 y 105 m2,5 personas,2019,7.9,False
02 Aragon,Entre 76 y 105 m2,5 personas,2018,7.6,False
02 Aragon,Entre 76 y 105 m2,5 personas,2017,6.7,False
02 Aragon,Entre 76 y 105 m2,5 personas,2016,7.0,False
02 Aragon,Entre 76 y 105 m2,5 personas,2015,8.6,False
02 Aragon,Entre 76 y 105 m2,5 personas,2014,7.6,False
02 Aragon,Entre 76 y 105 m2,5 personas,2013,6.7,False
02 Aragon,Entre 76 y 105 m2,6 personas,2020,2.3,False
02 Aragon,Entre 76 y 105 m2,6 personas,2019,1.0,False
02 Aragon,Entre 76 y 105 m2,6 personas,2018,2.1,False
02 Aragon,Entre 76 y 105 m2,6 personas,2017,0.9,False
02 Aragon,Entre 76 y 105 m2,6 personas,2016,1.1,False
02 Aragon,Entre 76 y 105 m2,6 personas,2015,1.3,False
02 Aragon,Entre 76 y 105 m2,6 personas,2014,2.3,False
02 Aragon,Entre 76 y 105 m2,6 personas,2013,0.8,False
02 Aragon,Entre 76 y 105 m2,7 personas,2017,0.4,False
02 Aragon,Entre 76 y 105 m2,7 personas,2014,0.2,False
02 Aragon,Entre 76 y 105 m2,7 personas,2013,0.7,False
02 Aragon,Entre 76 y 105 m2,8 personas o más,2019,1.2,False
02 Aragon,Entre 76 y 105 m2,8 personas o más,2017,0.2,False
02 Aragon,Entre 76 y 105 m2,8 personas o más,2016,0.3,False
02 Aragon,Entre 76 y 105 m2,8 personas o más,2013,0.3,False
02 Aragon,Entre 106 y 150 m2,Total,2020,90.1,False
02 Aragon,Entre 106 y 150 m2,Total,2019,78.9,False
02 Aragon,Entre 106 y 150 m2,Total,2018,85.1,False
02 Aragon,Entre 106 y 150 m2,Total,2017,77.7,False
02 Aragon,Entre 106 y 150 m2,Total,2016,79.3,False
02 Aragon,Entre 106 y 150 m2,Total,2015,87.2,False
02 Aragon,Entre 106 y 150 m2,Total,2014,82.2,False
02 Aragon,Entre 106 y 150 m2,Total,2013,80.3,False
02 Aragon,Entre 106 y 150 m2,1 persona,2020,20.2,False
02 Aragon,Entre 106 y 150 m2,1 persona,2019,18.7,False
02 Aragon,Entre 106 y 150 m2,1 persona,2018,16.6,False
02 Aragon,Entre 106 y 150 m2,1 persona,2017,17.8,False
02 Aragon,Entre 106 y 150 m2,1 persona,2016,17.0,False
02 Aragon,Entre 106 y 150 m2,1 persona,2015,16.7,False
02 Aragon,Entre 106 y 150 m2,1 persona,2014,17.8,False
02 Aragon,Entre 106 y 150 m2,1 persona,2013,15.7,False
02 Aragon,Entre 106 y 150 m2,2 personas,2020,29.0,False
02 Aragon,Entre 106 y 150 m2,2 personas,2019,25.6,False
02 Aragon,Entre 106 y 150 m2,2 personas,2018,27.8,False
02 Aragon,Entre 106 y 150 m2,2 personas,2017,24.9,False
02 Aragon,Entre 106 y 150 m2,2 personas,2016,23.5,False
02 Aragon,Entre 106 y 150 m2,2 personas,2015,29.0,False
02 Aragon,Entre 106 y 150 m2,2 personas,2014,28.5,False
02 Aragon,Entre 106 y 150 m2,2 personas,2013,25.1,False
02 Aragon,Entre 106 y 150 m2,3 personas,2020,15.6,False
02 Aragon,Entre 106 y 150 m2,3 personas,2019,17.4,False
02 Aragon,Entre 106 y 150 m2,3 personas,2018,20.3,False
02 Aragon,Entre 106 y 150 m2,3 personas,2017,16.9,False
02 Aragon,Entre 106 y 150 m2,3 personas,2016,16.2,False
02 Aragon,Entre 106 y 150 m2,3 personas,2015,16.8,False
02 Aragon,Entre 106 y 150 m2,3 personas,2014,16.8,False
02 Aragon,Entre 106 y 150 m2,3 personas,2013,18.3,False
02 Aragon,Entre 106 y 150 m2,4 personas,2020,19.2,False
02 Aragon,Entre 106 y 150 m2,4 personas,2019,13.0,False
02 Aragon,Entre 106 y 150 m2,4 personas,2018,16.7,False
02 Aragon,Entre 106 y 150 m2,4 personas,2017,13.3,False
02 Aragon,Entre 106 y 150 m2,4 personas,2016,17.4,False
02 Aragon,Entre 106 y 150 m2,4 personas,2015,19.6,False
02 Aragon,Entre 106 y 150 m2,4 personas,2014,14.5,False
02 Aragon,Entre 106 y 150 m2,4 personas,2013,15.3,False
02 Aragon,Entre 106 y 150 m2,5 personas,2020,3.5,False
02 Aragon,Entre 106 y 150 m2,5 personas,2019,2.6,False
02 Aragon,Entre 106 y 150 m2,5 personas,2018,2.8,False
02 Aragon,Entre 106 y 150 m2,5 personas,2017,3.5,False
02 Aragon,Entre 106 y 150 m2,5 personas,2016,4.5,False
02 Aragon,Entre 106 y 150 m2,5 personas,2015,3.8,False
02 Aragon,Entre 106 y 150 m2,5 personas,2014,3.0,False
02 Aragon,Entre 106 y 150 m2,5 personas,2013,5.1,False
02 Aragon,Entre 106 y 150 m2,6 personas,2020,1.4,False
02 Aragon,Entre 106 y 150 m2,6 personas,2019,1.4,False
02 Aragon,Entre 106 y 150 m2,6 personas,2018,0.9,False
02 Aragon,Entre 106 y 150 m2,6 personas,2017,0.5,False
02 Aragon,Entre 106 y 150 m2,6 personas,2016,0.3,False
02 Aragon,Entre 106 y 150 m2,6 personas,2015,0.9,False
02 Aragon,Entre 106 y 150 m2,6 personas,2014,1.6,False
02 Aragon,Entre 106 y 150 m2,6 personas,2013,0.8,False
02 Aragon,Entre 106 y 150 m2,7 personas,2019,0.2,False
02 Aragon,Entre 106 y 150 m2,7 personas,2017,0.7,False
02 Aragon,Entre 106 y 150 m2,7 personas,2016,0.2,False
02 Aragon,Entre 106 y 150 m2,7 personas,2015,0.3,False
02 Aragon,Entre 106 y 150 m2,8 personas o más,2020,1.3,False
02 Aragon,Entre 106 y 150 m2,8 personas o más,2017,0.0,False
02 Aragon,Entre 106 y 150 m2,8 personas o más,2016,0.2,False
02 Aragon,Entre 106 y 150 m2,8 personas o más,2013,0.1,False
02 Aragon,Más de 150 m2,Total,2020,66.0,False
02 Aragon,Más de 150 m2,Total,2019,62.2,False
02 Aragon,Más de 150 m2,Total,2018,58.1,False
02 Aragon,Más de 150 m2,Total,2017,53.3,False
02 Aragon,Más de 150 m2,Total,2016,55.0,False
02 Aragon,Más de 150 m2,Total,2015,43.7,False
02 Aragon,Más de 150 m2,Total,2014,55.4,False
02 Aragon,Más de 150 m2,Total,2013,42.6,False
02 Aragon,Más de 150 m2,1 persona,2020,7.8,False
02 Aragon,Más de 150 m2,1 persona,2019,11.6,False
02 Aragon,Más de 150 m2,1 persona,2018,12.0,False
02 Aragon,Más de 150 m2,1 persona,2017,13.2,False
02 Aragon,Más de 150 m2,1 persona,2016,10.0,False
02 Aragon,Más de 150 m2,1 persona,2015,5.5,False
02 Aragon,Más de 150 m2,1 persona,2014,11.6,False
02 Aragon,Más de 150 m2,1 persona,2013,8.2,False
02 Aragon,Más de 150 m2,2 personas,2020,22.8,False
02 Aragon,Más de 150 m2,2 personas,2019,18.9,False
02 Aragon,Más de 150 m2,2 personas,2018,18.0,False
02 Aragon,Más de 150 m2,2 personas,2017,14.5,False
02 Aragon,Más de 150 m2,2 personas,2016,20.3,False
02 Aragon,Más de 150 m2,2 personas,2015,14.9,False
02 Aragon,Más de 150 m2,2 personas,2014,16.6,False
02 Aragon,Más de 150 m2,2 personas,2013,11.5,False
02 Aragon,Más de 150 m2,3 personas,2020,15.5,False
02 Aragon,Más de 150 m2,3 personas,2019,15.3,False
02 Aragon,Más de 150 m2,3 personas,2018,10.2,False
02 Aragon,Más de 150 m2,3 personas,2017,8.8,False
02 Aragon,Más de 150 m2,3 personas,2016,13.3,False
02 Aragon,Más de 150 m2,3 personas,2015,11.5,False
02 Aragon,Más de 150 m2,3 personas,2014,14.1,False
02 Aragon,Más de 150 m2,3 personas,2013,12.1,False
02 Aragon,Más de 150 m2,4 personas,2020,15.0,False
02 Aragon,Más de 150 m2,4 personas,2019,12.7,False
02 Aragon,Más de 150 m2,4 personas,2018,12.7,False
02 Aragon,Más de 150 m2,4 personas,2017,12.5,False
02 Aragon,Más de 150 m2,4 personas,2016,7.8,False
02 Aragon,Más de 150 m2,4 personas,2015,8.0,False
02 Aragon,Más de 150 m2,4 personas,2014,9.0,False
02 Aragon,Más de 150 m2,4 personas,2013,7.6,False
02 Aragon,Más de 150 m2,5 personas,2020,3.5,False
02 Aragon,Más de 150 m2,5 personas,2019,2.7,False
02 Aragon,Más de 150 m2,5 personas,2018,2.8,False
02 Aragon,Más de 150 m2,5 personas,2017,3.7,False
02 Aragon,Más de 150 m2,5 personas,2016,3.2,False
02 Aragon,Más de 150 m2,5 personas,2015,2.6,False
02 Aragon,Más de 150 m2,5 personas,2014,3.1,False
02 Aragon,Más de 150 m2,5 personas,2013,2.2,False
02 Aragon,Más de 150 m2,6 personas,2020,0.9,False
02 Aragon,Más de 150 m2,6 personas,2019,1.0,False
02 Aragon,Más de 150 m2,6 personas,2018,2.3,False
02 Aragon,Más de 150 m2,6 personas,2017,0.2,False
02 Aragon,Más de 150 m2,6 personas,2016,0.3,False
02 Aragon,Más de 150 m2,6 personas,2015,1.0,False
02 Aragon,Más de 150 m2,6 personas,2014,0.7,False
02 Aragon,Más de 150 m2,6 personas,2013,0.7,False
02 Aragon,Más de 150 m2,7 personas,2020,0.4,False
02 Aragon,Más de 150 m2,7 personas,2018,0.2,False
02 Aragon,Más de 150 m2,7 personas,2017,0.2,False
02 Aragon,Más de 150 m2,7 personas,2015,0.3,False
02 Aragon,Más de 150 m2,7 personas,2014,0.2,False
02 Aragon,Más de 150 m2,7 personas,2013,0.2,False
02 Aragon,Más de 150 m2,8 personas o más,2017,0.2,False
02 Aragon,Más de 150 m2,8 personas o más,2016,0.2,False
02 Aragon,Más de 150 m2,8 personas o más,2014,0.2,False
02 Aragon,Más de 150 m2,8 personas o más,2013,0.1,False
"03 Asturias, Principado De",Total,Total,2020,455.5,False
"03 Asturias, Principado De",Total,Total,2019,454.5,False
"03 Asturias, Principado De",Total,Total,2018,453.1,False
"03 Asturias, Principado De",Total,Total,2017,454.7,False
"03 Asturias, Principado De",Total,Total,2016,456.2,False
"03 Asturias, Principado De",Total,Total,2015,457.7,False
"03 Asturias, Principado De",Total,Total,2014,460.0,False
"03 Asturias, Principado De",Total,Total,2013,459.5,False
"03 Asturias, Principado De",Total,1 persona,2020,141.4,False
"03 Asturias, Principado De",Total,1 persona,2019,138.8,False
"03 Asturias, Principado De",Total,1 persona,2018,137.0,False
"03 Asturias, Principado De",Total,1 persona,2017,136.0,False
"03 Asturias, Principado De",Total,1 persona,2016,135.5,False
"03 Asturias, Principado De",Total,1 persona,2015,134.7,False
"03 Asturias, Principado De",Total,1 persona,2014,134.1,False
"03 Asturias, Principado De",Total,1 persona,2013,130.9,False
"03 Asturias, Principado De",Total,2 personas,2020,154.9,False
"03 Asturias, Principado De",Total,2 personas,2019,154.2,False
"03 Asturias, Principado De",Total,2 personas,2018,153.9,False
"03 Asturias, Principado De",Total,2 personas,2017,154.2,False
"03 Asturias, Principado De",Total,2 personas,2016,154.8,False
"03 Asturias, Principado De",Total,2 personas,2015,155.3,False
"03 Asturias, Principado De",Total,2 personas,2014,155.9,False
"03 Asturias, Principado De",Total,2 personas,2013,155.1,False
"03 Asturias, Principado De",Total,3 personas,2020,96.6,False
"03 Asturias, Principado De",Total,3 personas,2019,97.5,False
"03 Asturias, Principado De",Total,3 personas,2018,97.4,False
"03 Asturias, Principado De",Total,3 personas,2017,98.7,False
"03 Asturias, Principado De",Total,3 personas,2016,99.6,False
"03 Asturias, Principado De",Total,3 personas,2015,100.5,False
"03 Asturias, Principado De",Total,3 personas,2014,101.5,False
"03 Asturias, Principado De",Total,3 personas,2013,102.9,False
"03 Asturias, Principado De",Total,4 personas,2020,51.1,False
"03 Asturias, Principado De",Total,4 personas,2019,51.9,False
"03 Asturias, Principado De",Total,4 personas,2018,51.7,False
"03 Asturias, Principado De",Total,4 personas,2017,52.2,False
"03 Asturias, Principado De",Total,4 personas,2016,52.4,False
"03 Asturias, Principado De",Total,4 personas,2015,52.9,False
"03 Asturias, Principado De",Total,4 personas,2014,53.6,False
"03 Asturias, Principado De",Total,4 personas,2013,54.9,False
"03 Asturias, Principado De",Total,5 personas,2020,10.5,False
"03 Asturias, Principado De",Total,5 personas,2019,11.0,False
"03 Asturias, Principado De",Total,5 personas,2018,10.0,False
"03 Asturias, Principado De",Total,5 personas,2017,12.1,False
"03 Asturias, Principado De",Total,5 personas,2016,11.1,False
"03 Asturias, Principado De",Total,5 personas,2015,11.3,False
"03 Asturias, Principado De",Total,5 personas,2014,11.6,False
"03 Asturias, Principado De",Total,5 personas,2013,12.2,False
"03 Asturias, Principado De",Total,6 personas,2020,0.9,False
"03 Asturias, Principado De",Total,6 personas,2019,0.9,False
"03 Asturias, Principado De",Total,6 personas,2018,2.5,False
"03 Asturias, Principado De",Total,6 personas,2017,0.9,False
"03 Asturias, Principado De",Total,6 personas,2016,2.4,False
"03 Asturias, Principado De",Total,6 personas,2015,2.4,False
"03 Asturias, Principado De",Total,6 personas,2014,2.2,False
"03 Asturias, Principado De",Total,6 personas,2013,2.7,False
"03 Asturias, Principado De",Total,7 personas,2020,0.1,False
