Comunidades y Ciudades Autónomas,Tipo Vivienda,Tipo Indicador,Periodo,Total
11 Extremadura,Vivienda nueva,Variación anual,2008T3,8.8
11 Extremadura,Vivienda nueva,Variación anual,2008T2,8.2
11 Extremadura,Vivienda nueva,Variación anual,2008T1,9.0
11 Extremadura,Vivienda nueva,Variación anual,2007T4,14.7
11 Extremadura,Vivienda nueva,Variación anual,2007T3,17.1
11 Extremadura,Vivienda nueva,Variación anual,2007T2,20.3
11 Extremadura,Vivienda nueva,Variación anual,2007T1,22.2
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2025T1,3.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2024T4,8.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2024T3,6.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2024T2,1.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2024T1,0.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2023T4,2.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2023T3,1.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2023T2,2.2
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2023T1,0.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2022T4,4.6
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2022T3,3.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2022T2,2.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2022T1,3.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2021T4,6.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2021T3,3.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2021T2,0.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2021T1,-1.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2020T4,-2.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2020T3,-1.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2020T2,-4.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2020T1,-0.2
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2019T4,9.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2019T3,8.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2019T2,4.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2019T1,6.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2018T4,12.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2018T3,12.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2018T2,9.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2018T1,5.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2017T4,0.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2017T3,3.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2017T2,1.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2017T1,2.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2016T4,6.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2016T3,10.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2016T2,7.4
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2016T1,1.6
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2015T4,6.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2015T3,5.4
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2015T2,4.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2015T1,4.4
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2014T4,-1.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2014T3,-1.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2014T2,-0.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2014T1,-0.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2013T4,-18.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2013T3,-13.6
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2013T2,-14.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2013T1,-9.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2012T4,-8.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2012T3,-5.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2012T2,-4.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2012T1,-3.4
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2011T4,-5.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2011T3,-2.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2011T2,-2.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2011T1,-1.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2010T4,2.2
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2010T3,1.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2010T2,6.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2010T1,1.6
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2009T4,1.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2009T3,3.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2009T2,3.2
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2009T1,0.8
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2008T4,2.3
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2008T3,5.5
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2008T2,3.9
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2008T1,1.0
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2007T4,14.7
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2007T3,11.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2007T2,10.1
11 Extremadura,Vivienda nueva,Variación en lo que va de año,2007T1,6.3
11 Extremadura,Vivienda segunda mano,Índice,2025T1,130.596
11 Extremadura,Vivienda segunda mano,Índice,2024T4,125.723
11 Extremadura,Vivienda segunda mano,Índice,2024T3,125.062
11 Extremadura,Vivienda segunda mano,Índice,2024T2,122.126
11 Extremadura,Vivienda segunda mano,Índice,2024T1,117.762
11 Extremadura,Vivienda segunda mano,Índice,2023T4,115.142
11 Extremadura,Vivienda segunda mano,Índice,2023T3,115.47
11 Extremadura,Vivienda segunda mano,Índice,2023T2,114.638
11 Extremadura,Vivienda segunda mano,Índice,2023T1,111.254
11 Extremadura,Vivienda segunda mano,Índice,2022T4,112.648
11 Extremadura,Vivienda segunda mano,Índice,2022T3,114.339
11 Extremadura,Vivienda segunda mano,Índice,2022T2,112.811
11 Extremadura,Vivienda segunda mano,Índice,2022T1,110.094
11 Extremadura,Vivienda segunda mano,Índice,2021T4,109.692
11 Extremadura,Vivienda segunda mano,Índice,2021T3,107.317
11 Extremadura,Vivienda segunda mano,Índice,2021T2,107.325
11 Extremadura,Vivienda segunda mano,Índice,2021T1,103.219
11 Extremadura,Vivienda segunda mano,Índice,2020T4,104.693
11 Extremadura,Vivienda segunda mano,Índice,2020T3,104.324
11 Extremadura,Vivienda segunda mano,Índice,2020T2,105.663
11 Extremadura,Vivienda segunda mano,Índice,2020T1,103.146
11 Extremadura,Vivienda segunda mano,Índice,2019T4,103.989
11 Extremadura,Vivienda segunda mano,Índice,2019T3,104.272
11 Extremadura,Vivienda segunda mano,Índice,2019T2,104.183
11 Extremadura,Vivienda segunda mano,Índice,2019T1,102.954
11 Extremadura,Vivienda segunda mano,Índice,2018T4,102.225
11 Extremadura,Vivienda segunda mano,Índice,2018T3,103.177
11 Extremadura,Vivienda segunda mano,Índice,2018T2,102.783
11 Extremadura,Vivienda segunda mano,Índice,2018T1,101.143
11 Extremadura,Vivienda segunda mano,Índice,2017T4,100.061
11 Extremadura,Vivienda segunda mano,Índice,2017T3,101.229
11 Extremadura,Vivienda segunda mano,Índice,2017T2,100.766
11 Extremadura,Vivienda segunda mano,Índice,2017T1,100.929
11 Extremadura,Vivienda segunda mano,Índice,2016T4,99.853
11 Extremadura,Vivienda segunda mano,Índice,2016T3,101.088
11 Extremadura,Vivienda segunda mano,Índice,2016T2,100.503
11 Extremadura,Vivienda segunda mano,Índice,2016T1,100.68
11 Extremadura,Vivienda segunda mano,Índice,2015T4,99.944
11 Extremadura,Vivienda segunda mano,Índice,2015T3,100.426
11 Extremadura,Vivienda segunda mano,Índice,2015T2,100.349
11 Extremadura,Vivienda segunda mano,Índice,2015T1,99.281
11 Extremadura,Vivienda segunda mano,Índice,2014T4,98.033
11 Extremadura,Vivienda segunda mano,Índice,2014T3,97.487
11 Extremadura,Vivienda segunda mano,Índice,2014T2,100.144
11 Extremadura,Vivienda segunda mano,Índice,2014T1,98.86
11 Extremadura,Vivienda segunda mano,Índice,2013T4,98.554
11 Extremadura,Vivienda segunda mano,Índice,2013T3,101.021
11 Extremadura,Vivienda segunda mano,Índice,2013T2,103.209
11 Extremadura,Vivienda segunda mano,Índice,2013T1,105.108
11 Extremadura,Vivienda segunda mano,Índice,2012T4,114.914
11 Extremadura,Vivienda segunda mano,Índice,2012T3,114.25
11 Extremadura,Vivienda segunda mano,Índice,2012T2,120.606
11 Extremadura,Vivienda segunda mano,Índice,2012T1,121.249
11 Extremadura,Vivienda segunda mano,Índice,2011T4,125.506
11 Extremadura,Vivienda segunda mano,Índice,2011T3,130.557
11 Extremadura,Vivienda segunda mano,Índice,2011T2,131.372
11 Extremadura,Vivienda segunda mano,Índice,2011T1,131.724
11 Extremadura,Vivienda segunda mano,Índice,2010T4,143.19
11 Extremadura,Vivienda segunda mano,Índice,2010T3,142.045
11 Extremadura,Vivienda segunda mano,Índice,2010T2,145.967
11 Extremadura,Vivienda segunda mano,Índice,2010T1,141.907
11 Extremadura,Vivienda segunda mano,Índice,2009T4,142.101
11 Extremadura,Vivienda segunda mano,Índice,2009T3,145.318
11 Extremadura,Vivienda segunda mano,Índice,2009T2,145.587
11 Extremadura,Vivienda segunda mano,Índice,2009T1,140.238
11 Extremadura,Vivienda segunda mano,Índice,2008T4,139.268
11 Extremadura,Vivienda segunda mano,Índice,2008T3,146.139
11 Extremadura,Vivienda segunda mano,Índice,2008T2,150.369
11 Extremadura,Vivienda segunda mano,Índice,2008T1,149.443
11 Extremadura,Vivienda segunda mano,Índice,2007T4,148.06
11 Extremadura,Vivienda segunda mano,Índice,2007T3,149.503
11 Extremadura,Vivienda segunda mano,Índice,2007T2,147.38
11 Extremadura,Vivienda segunda mano,Índice,2007T1,142.123
11 Extremadura,Vivienda segunda mano,Variación trimestral,2025T1,3.9
11 Extremadura,Vivienda segunda mano,Variación trimestral,2024T4,0.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2024T3,2.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2024T2,3.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2024T1,2.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2023T4,-0.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2023T3,0.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2023T2,3.0
11 Extremadura,Vivienda segunda mano,Variación trimestral,2023T1,-1.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2022T4,-1.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2022T3,1.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2022T2,2.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2022T1,0.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2021T4,2.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2021T3,0.0
11 Extremadura,Vivienda segunda mano,Variación trimestral,2021T2,4.0
11 Extremadura,Vivienda segunda mano,Variación trimestral,2021T1,-1.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2020T4,0.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2020T3,-1.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2020T2,2.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2020T1,-0.8
11 Extremadura,Vivienda segunda mano,Variación trimestral,2019T4,-0.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2019T3,0.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2019T2,1.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2019T1,0.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2018T4,-0.9
11 Extremadura,Vivienda segunda mano,Variación trimestral,2018T3,0.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2018T2,1.6
11 Extremadura,Vivienda segunda mano,Variación trimestral,2018T1,1.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2017T4,-1.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2017T3,0.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2017T2,-0.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2017T1,1.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2016T4,-1.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2016T3,0.6
11 Extremadura,Vivienda segunda mano,Variación trimestral,2016T2,-0.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2016T1,0.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2015T4,-0.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2015T3,0.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2015T2,1.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2015T1,1.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2014T4,0.6
11 Extremadura,Vivienda segunda mano,Variación trimestral,2014T3,-2.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2014T2,1.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2014T1,0.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2013T4,-2.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2013T3,-2.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2013T2,-1.8
11 Extremadura,Vivienda segunda mano,Variación trimestral,2013T1,-8.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2012T4,0.6
11 Extremadura,Vivienda segunda mano,Variación trimestral,2012T3,-5.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2012T2,-0.5
11 Extremadura,Vivienda segunda mano,Variación trimestral,2012T1,-3.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2011T4,-3.9
11 Extremadura,Vivienda segunda mano,Variación trimestral,2011T3,-0.6
11 Extremadura,Vivienda segunda mano,Variación trimestral,2011T2,-0.3
11 Extremadura,Vivienda segunda mano,Variación trimestral,2011T1,-8.0
11 Extremadura,Vivienda segunda mano,Variación trimestral,2010T4,0.8
11 Extremadura,Vivienda segunda mano,Variación trimestral,2010T3,-2.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2010T2,2.9
11 Extremadura,Vivienda segunda mano,Variación trimestral,2010T1,-0.1
11 Extremadura,Vivienda segunda mano,Variación trimestral,2009T4,-2.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2009T3,-0.2
11 Extremadura,Vivienda segunda mano,Variación trimestral,2009T2,3.8
11 Extremadura,Vivienda segunda mano,Variación trimestral,2009T1,0.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2008T4,-4.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2008T3,-2.8
11 Extremadura,Vivienda segunda mano,Variación trimestral,2008T2,0.6
11 Extremadura,Vivienda segunda mano,Variación trimestral,2008T1,0.9
11 Extremadura,Vivienda segunda mano,Variación trimestral,2007T4,-1.0
11 Extremadura,Vivienda segunda mano,Variación trimestral,2007T3,1.4
11 Extremadura,Vivienda segunda mano,Variación trimestral,2007T2,3.7
11 Extremadura,Vivienda segunda mano,Variación trimestral,2007T1,0.6
11 Extremadura,Vivienda segunda mano,Variación anual,2025T1,10.9
11 Extremadura,Vivienda segunda mano,Variación anual,2024T4,9.2
11 Extremadura,Vivienda segunda mano,Variación anual,2024T3,8.3
11 Extremadura,Vivienda segunda mano,Variación anual,2024T2,6.5
11 Extremadura,Vivienda segunda mano,Variación anual,2024T1,5.8
11 Extremadura,Vivienda segunda mano,Variación anual,2023T4,2.2
11 Extremadura,Vivienda segunda mano,Variación anual,2023T3,1.0
11 Extremadura,Vivienda segunda mano,Variación anual,2023T2,1.6
11 Extremadura,Vivienda segunda mano,Variación anual,2023T1,1.1
11 Extremadura,Vivienda segunda mano,Variación anual,2022T4,2.7
11 Extremadura,Vivienda segunda mano,Variación anual,2022T3,6.5
11 Extremadura,Vivienda segunda mano,Variación anual,2022T2,5.1
11 Extremadura,Vivienda segunda mano,Variación anual,2022T1,6.7
11 Extremadura,Vivienda segunda mano,Variación anual,2021T4,4.8
11 Extremadura,Vivienda segunda mano,Variación anual,2021T3,2.9
11 Extremadura,Vivienda segunda mano,Variación anual,2021T2,1.6
11 Extremadura,Vivienda segunda mano,Variación anual,2021T1,0.1
11 Extremadura,Vivienda segunda mano,Variación anual,2020T4,0.7
11 Extremadura,Vivienda segunda mano,Variación anual,2020T3,0.0
11 Extremadura,Vivienda segunda mano,Variación anual,2020T2,1.4
11 Extremadura,Vivienda segunda mano,Variación anual,2020T1,0.2
11 Extremadura,Vivienda segunda mano,Variación anual,2019T4,1.7
11 Extremadura,Vivienda segunda mano,Variación anual,2019T3,1.1
11 Extremadura,Vivienda segunda mano,Variación anual,2019T2,1.4
11 Extremadura,Vivienda segunda mano,Variación anual,2019T1,1.8
11 Extremadura,Vivienda segunda mano,Variación anual,2018T4,2.2
11 Extremadura,Vivienda segunda mano,Variación anual,2018T3,1.9
11 Extremadura,Vivienda segunda mano,Variación anual,2018T2,2.0
11 Extremadura,Vivienda segunda mano,Variación anual,2018T1,0.2
11 Extremadura,Vivienda segunda mano,Variación anual,2017T4,0.2
11 Extremadura,Vivienda segunda mano,Variación anual,2017T3,0.1
11 Extremadura,Vivienda segunda mano,Variación anual,2017T2,0.3
11 Extremadura,Vivienda segunda mano,Variación anual,2017T1,0.2
11 Extremadura,Vivienda segunda mano,Variación anual,2016T4,-0.1
11 Extremadura,Vivienda segunda mano,Variación anual,2016T3,0.7
11 Extremadura,Vivienda segunda mano,Variación anual,2016T2,0.2
11 Extremadura,Vivienda segunda mano,Variación anual,2016T1,1.4
11 Extremadura,Vivienda segunda mano,Variación anual,2015T4,1.9
11 Extremadura,Vivienda segunda mano,Variación anual,2015T3,3.0
11 Extremadura,Vivienda segunda mano,Variación anual,2015T2,0.2
